method,policy_seed,worker,window_end_episode,n,success_rate,mean_invalid_actions
GEOM_COUNT_EVENTS_PBRS,211,7,1399,100,1.0,0.97
GEOM_COUNT_EVENTS_PBRS,211,7,1499,100,1.0,2.0
GEOM_COUNT_EVENTS_PBRS,211,7,1599,100,1.0,1.47
GEOM_COUNT_EVENTS_PBRS,211,7,1699,100,1.0,0.98
GEOM_COUNT_EVENTS_PBRS,211,7,1799,100,1.0,0.92
GEOM_COUNT_EVENTS_PBRS,211,7,1861,62,1.0,1.2419354838709677
GEOM_COUNT_EVENTS_PBRS,223,0,99,100,0.11,62.58
GEOM_COUNT_EVENTS_PBRS,223,0,199,100,0.96,14.86
GEOM_COUNT_EVENTS_PBRS,223,0,299,100,1.0,6.23
GEOM_COUNT_EVENTS_PBRS,223,0,399,100,1.0,4.33
GEOM_COUNT_EVENTS_PBRS,223,0,499,100,1.0,3.85
GEOM_COUNT_EVENTS_PBRS,223,0,599,100,1.0,2.96
GEOM_COUNT_EVENTS_PBRS,223,0,699,100,1.0,2.39
GEOM_COUNT_EVENTS_PBRS,223,0,799,100,1.0,2.19
GEOM_COUNT_EVENTS_PBRS,223,0,899,100,1.0,2.11
GEOM_COUNT_EVENTS_PBRS,223,0,999,100,1.0,1.75
GEOM_COUNT_EVENTS_PBRS,223,0,1099,100,1.0,1.67
GEOM_COUNT_EVENTS_PBRS,223,0,1199,100,1.0,1.37
GEOM_COUNT_EVENTS_PBRS,223,0,1299,100,1.0,1.37
GEOM_COUNT_EVENTS_PBRS,223,0,1399,100,1.0,1.02
GEOM_COUNT_EVENTS_PBRS,223,0,1499,100,1.0,0.93
GEOM_COUNT_EVENTS_PBRS,223,0,1599,100,1.0,1.13
GEOM_COUNT_EVENTS_PBRS,223,0,1699,100,1.0,1.23
GEOM_COUNT_EVENTS_PBRS,223,0,1799,100,1.0,1.18
GEOM_COUNT_EVENTS_PBRS,223,0,1860,61,1.0,1.0819672131147542
GEOM_COUNT_EVENTS_PBRS,223,1,99,100,0.07,61.82
GEOM_COUNT_EVENTS_PBRS,223,1,199,100,0.98,14.95
GEOM_COUNT_EVENTS_PBRS,223,1,299,100,1.0,5.91
GEOM_COUNT_EVENTS_PBRS,223,1,399,100,1.0,4.73
GEOM_COUNT_EVENTS_PBRS,223,1,499,100,1.0,4.12
GEOM_COUNT_EVENTS_PBRS,223,1,599,100,1.0,2.82
GEOM_COUNT_EVENTS_PBRS,223,1,699,100,1.0,2.77
GEOM_COUNT_EVENTS_PBRS,223,1,799,100,1.0,1.81
GEOM_COUNT_EVENTS_PBRS,223,1,899,100,1.0,1.87
GEOM_COUNT_EVENTS_PBRS,223,1,999,100,1.0,1.87
GEOM_COUNT_EVENTS_PBRS,223,1,1099,100,1.0,1.62
GEOM_COUNT_EVENTS_PBRS,223,1,1199,100,1.0,1.25
GEOM_COUNT_EVENTS_PBRS,223,1,1299,100,1.0,1.77
GEOM_COUNT_EVENTS_PBRS,223,1,1399,100,1.0,0.97
GEOM_COUNT_EVENTS_PBRS,223,1,1499,100,1.0,1.02
GEOM_COUNT_EVENTS_PBRS,223,1,1599,100,1.0,0.91
GEOM_COUNT_EVENTS_PBRS,223,1,1699,100,1.0,1.06
GEOM_COUNT_EVENTS_PBRS,223,1,1799,100,1.0,0.98
GEOM_COUNT_EVENTS_PBRS,223,1,1863,64,1.0,0.96875
GEOM_COUNT_EVENTS_PBRS,223,2,99,100,0.08,62.16
GEOM_COUNT_EVENTS_PBRS,223,2,199,100,0.95,15.38
GEOM_COUNT_EVENTS_PBRS,223,2,299,100,1.0,5.75
GEOM_COUNT_EVENTS_PBRS,223,2,399,100,1.0,4.32
GEOM_COUNT_EVENTS_PBRS,223,2,499,100,1.0,3.79
GEOM_COUNT_EVENTS_PBRS,223,2,599,100,1.0,3.81
GEOM_COUNT_EVENTS_PBRS,223,2,699,100,1.0,2.47
GEOM_COUNT_EVENTS_PBRS,223,2,799,100,1.0,2.13
GEOM_COUNT_EVENTS_PBRS,223,2,899,100,1.0,1.92
GEOM_COUNT_EVENTS_PBRS,223,2,999,100,1.0,1.78
GEOM_COUNT_EVENTS_PBRS,223,2,1099,100,1.0,1.56
GEOM_COUNT_EVENTS_PBRS,223,2,1199,100,1.0,1.48
GEOM_COUNT_EVENTS_PBRS,223,2,1299,100,1.0,1.49
GEOM_COUNT_EVENTS_PBRS,223,2,1399,100,1.0,1.17
GEOM_COUNT_EVENTS_PBRS,223,2,1499,100,1.0,0.71
GEOM_COUNT_EVENTS_PBRS,223,2,1599,100,1.0,1.47
GEOM_COUNT_EVENTS_PBRS,223,2,1699,100,1.0,1.07
GEOM_COUNT_EVENTS_PBRS,223,2,1799,100,1.0,0.88
GEOM_COUNT_EVENTS_PBRS,223,2,1866,67,1.0,0.9850746268656716
GEOM_COUNT_EVENTS_PBRS,223,3,99,100,0.08,62.42
GEOM_COUNT_EVENTS_PBRS,223,3,199,100,0.93,14.84
GEOM_COUNT_EVENTS_PBRS,223,3,299,100,1.0,5.53
GEOM_COUNT_EVENTS_PBRS,223,3,399,100,1.0,4.65
GEOM_COUNT_EVENTS_PBRS,223,3,499,100,1.0,3.56
GEOM_COUNT_EVENTS_PBRS,223,3,599,100,1.0,2.89
GEOM_COUNT_EVENTS_PBRS,223,3,699,100,1.0,2.23
GEOM_COUNT_EVENTS_PBRS,223,3,799,100,1.0,2.49
GEOM_COUNT_EVENTS_PBRS,223,3,899,100,1.0,1.89
GEOM_COUNT_EVENTS_PBRS,223,3,999,100,1.0,1.72
GEOM_COUNT_EVENTS_PBRS,223,3,1099,100,1.0,1.94
GEOM_COUNT_EVENTS_PBRS,223,3,1199,100,1.0,1.8
GEOM_COUNT_EVENTS_PBRS,223,3,1299,100,1.0,1.52
GEOM_COUNT_EVENTS_PBRS,223,3,1399,100,1.0,1.13
GEOM_COUNT_EVENTS_PBRS,223,3,1499,100,1.0,0.86
GEOM_COUNT_EVENTS_PBRS,223,3,1599,100,1.0,1.09
GEOM_COUNT_EVENTS_PBRS,223,3,1699,100,1.0,1.24
GEOM_COUNT_EVENTS_PBRS,223,3,1799,100,1.0,1.01
GEOM_COUNT_EVENTS_PBRS,223,3,1867,68,1.0,0.9411764705882353
GEOM_COUNT_EVENTS_PBRS,223,4,99,100,0.08,62.39
GEOM_COUNT_EVENTS_PBRS,223,4,199,100,0.96,14.7
GEOM_COUNT_EVENTS_PBRS,223,4,299,100,0.99,6.58
GEOM_COUNT_EVENTS_PBRS,223,4,399,100,1.0,4.84
GEOM_COUNT_EVENTS_PBRS,223,4,499,100,1.0,3.94
GEOM_COUNT_EVENTS_PBRS,223,4,599,100,1.0,3.05
GEOM_COUNT_EVENTS_PBRS,223,4,699,100,1.0,2.58
GEOM_COUNT_EVENTS_PBRS,223,4,799,100,1.0,2.29
GEOM_COUNT_EVENTS_PBRS,223,4,899,100,1.0,1.88
GEOM_COUNT_EVENTS_PBRS,223,4,999,100,1.0,1.48
GEOM_COUNT_EVENTS_PBRS,223,4,1099,100,1.0,1.45
GEOM_COUNT_EVENTS_PBRS,223,4,1199,100,1.0,1.33
GEOM_COUNT_EVENTS_PBRS,223,4,1299,100,1.0,1.44
GEOM_COUNT_EVENTS_PBRS,223,4,1399,100,1.0,0.88
GEOM_COUNT_EVENTS_PBRS,223,4,1499,100,1.0,1.16
GEOM_COUNT_EVENTS_PBRS,223,4,1599,100,1.0,1.08
GEOM_COUNT_EVENTS_PBRS,223,4,1699,100,1.0,1.18
GEOM_COUNT_EVENTS_PBRS,223,4,1799,100,1.0,1.48
GEOM_COUNT_EVENTS_PBRS,223,4,1862,63,1.0,0.9047619047619048
GEOM_COUNT_EVENTS_PBRS,223,5,99,100,0.07,62.49
GEOM_COUNT_EVENTS_PBRS,223,5,199,100,0.94,15.22
GEOM_COUNT_EVENTS_PBRS,223,5,299,100,1.0,4.92
GEOM_COUNT_EVENTS_PBRS,223,5,399,100,1.0,5.51
GEOM_COUNT_EVENTS_PBRS,223,5,499,100,1.0,3.62
GEOM_COUNT_EVENTS_PBRS,223,5,599,100,1.0,3.35
GEOM_COUNT_EVENTS_PBRS,223,5,699,100,1.0,2.3
GEOM_COUNT_EVENTS_PBRS,223,5,799,100,1.0,2.44
GEOM_COUNT_EVENTS_PBRS,223,5,899,100,1.0,2.22
GEOM_COUNT_EVENTS_PBRS,223,5,999,100,1.0,1.88
GEOM_COUNT_EVENTS_PBRS,223,5,1099,100,1.0,1.58
GEOM_COUNT_EVENTS_PBRS,223,5,1199,100,1.0,1.77
GEOM_COUNT_EVENTS_PBRS,223,5,1299,100,1.0,1.56
GEOM_COUNT_EVENTS_PBRS,223,5,1399,100,1.0,1.08
GEOM_COUNT_EVENTS_PBRS,223,5,1499,100,1.0,0.72
GEOM_COUNT_EVENTS_PBRS,223,5,1599,100,1.0,1.09
GEOM_COUNT_EVENTS_PBRS,223,5,1699,100,1.0,1.25
GEOM_COUNT_EVENTS_PBRS,223,5,1799,100,1.0,1.21
GEOM_COUNT_EVENTS_PBRS,223,5,1862,63,1.0,1.0952380952380953
GEOM_COUNT_EVENTS_PBRS,223,6,99,100,0.07,61.83
GEOM_COUNT_EVENTS_PBRS,223,6,199,100,0.97,15.16
GEOM_COUNT_EVENTS_PBRS,223,6,299,100,1.0,6.04
GEOM_COUNT_EVENTS_PBRS,223,6,399,100,1.0,5.26
GEOM_COUNT_EVENTS_PBRS,223,6,499,100,1.0,3.99
GEOM_COUNT_EVENTS_PBRS,223,6,599,100,1.0,3.03
GEOM_COUNT_EVENTS_PBRS,223,6,699,100,1.0,2.37
GEOM_COUNT_EVENTS_PBRS,223,6,799,100,1.0,2.67
GEOM_COUNT_EVENTS_PBRS,223,6,899,100,1.0,1.64
GEOM_COUNT_EVENTS_PBRS,223,6,999,100,1.0,1.94
GEOM_COUNT_EVENTS_PBRS,223,6,1099,100,1.0,1.36
GEOM_COUNT_EVENTS_PBRS,223,6,1199,100,1.0,1.09
GEOM_COUNT_EVENTS_PBRS,223,6,1299,100,1.0,1.05
GEOM_COUNT_EVENTS_PBRS,223,6,1399,100,1.0,1.0
GEOM_COUNT_EVENTS_PBRS,223,6,1499,100,1.0,0.92
GEOM_COUNT_EVENTS_PBRS,223,6,1599,100,1.0,1.18
GEOM_COUNT_EVENTS_PBRS,223,6,1699,100,1.0,0.96
GEOM_COUNT_EVENTS_PBRS,223,6,1799,100,0.99,2.15
GEOM_COUNT_EVENTS_PBRS,223,6,1864,65,1.0,0.676923076923077
GEOM_COUNT_EVENTS_PBRS,223,7,99,100,0.08,61.97
GEOM_COUNT_EVENTS_PBRS,223,7,199,100,0.95,14.89
GEOM_COUNT_EVENTS_PBRS,223,7,299,100,1.0,6.28
GEOM_COUNT_EVENTS_PBRS,223,7,399,100,1.0,5.18
GEOM_COUNT_EVENTS_PBRS,223,7,499,100,1.0,4.48
GEOM_COUNT_EVENTS_PBRS,223,7,599,100,1.0,3.09
GEOM_COUNT_EVENTS_PBRS,223,7,699,100,1.0,1.96
GEOM_COUNT_EVENTS_PBRS,223,7,799,100,1.0,2.42
GEOM_COUNT_EVENTS_PBRS,223,7,899,100,1.0,1.96
GEOM_COUNT_EVENTS_PBRS,223,7,999,100,1.0,1.43
GEOM_COUNT_EVENTS_PBRS,223,7,1099,100,1.0,1.35
GEOM_COUNT_EVENTS_PBRS,223,7,1199,100,1.0,1.66
GEOM_COUNT_EVENTS_PBRS,223,7,1299,100,1.0,1.22
GEOM_COUNT_EVENTS_PBRS,223,7,1399,100,1.0,0.81
GEOM_COUNT_EVENTS_PBRS,223,7,1499,100,1.0,1.15
GEOM_COUNT_EVENTS_PBRS,223,7,1599,100,1.0,1.3
GEOM_COUNT_EVENTS_PBRS,223,7,1699,100,1.0,1.36
GEOM_COUNT_EVENTS_PBRS,223,7,1799,100,1.0,1.05
GEOM_COUNT_EVENTS_PBRS,223,7,1860,61,1.0,0.9836065573770492
GEOM_COUNT_EVENTS_PBRS,227,0,99,100,0.15,58.96
GEOM_COUNT_EVENTS_PBRS,227,0,199,100,0.93,16.37
GEOM_COUNT_EVENTS_PBRS,227,0,299,100,0.99,6.06
GEOM_COUNT_EVENTS_PBRS,227,0,399,100,0.99,4.88
GEOM_COUNT_EVENTS_PBRS,227,0,499,100,1.0,2.95
GEOM_COUNT_EVENTS_PBRS,227,0,599,100,1.0,2.41
GEOM_COUNT_EVENTS_PBRS,227,0,699,100,1.0,2.26
GEOM_COUNT_EVENTS_PBRS,227,0,799,100,1.0,1.75
GEOM_COUNT_EVENTS_PBRS,227,0,899,100,1.0,1.88
GEOM_COUNT_EVENTS_PBRS,227,0,999,100,1.0,1.73
GEOM_COUNT_EVENTS_PBRS,227,0,1099,100,1.0,1.54
GEOM_COUNT_EVENTS_PBRS,227,0,1199,100,1.0,1.26
GEOM_COUNT_EVENTS_PBRS,227,0,1299,100,1.0,1.29
GEOM_COUNT_EVENTS_PBRS,227,0,1399,100,1.0,0.85
GEOM_COUNT_EVENTS_PBRS,227,0,1499,100,1.0,1.25
GEOM_COUNT_EVENTS_PBRS,227,0,1599,100,1.0,1.3
GEOM_COUNT_EVENTS_PBRS,227,0,1699,100,1.0,0.76
GEOM_COUNT_EVENTS_PBRS,227,0,1799,100,1.0,1.17
GEOM_COUNT_EVENTS_PBRS,227,0,1897,98,1.0,1.0714285714285714
GEOM_COUNT_EVENTS_PBRS,227,1,99,100,0.11,60.22
GEOM_COUNT_EVENTS_PBRS,227,1,199,100,0.99,14.01
GEOM_COUNT_EVENTS_PBRS,227,1,299,100,1.0,5.24
GEOM_COUNT_EVENTS_PBRS,227,1,399,100,1.0,4.77
GEOM_COUNT_EVENTS_PBRS,227,1,499,100,1.0,3.55
GEOM_COUNT_EVENTS_PBRS,227,1,599,100,1.0,2.53
GEOM_COUNT_EVENTS_PBRS,227,1,699,100,1.0,2.59
GEOM_COUNT_EVENTS_PBRS,227,1,799,100,1.0,1.5
GEOM_COUNT_EVENTS_PBRS,227,1,899,100,1.0,1.88
GEOM_COUNT_EVENTS_PBRS,227,1,999,100,1.0,1.83
GEOM_COUNT_EVENTS_PBRS,227,1,1099,100,1.0,1.64
GEOM_COUNT_EVENTS_PBRS,227,1,1199,100,1.0,1.53
GEOM_COUNT_EVENTS_PBRS,227,1,1299,100,1.0,1.16
GEOM_COUNT_EVENTS_PBRS,227,1,1399,100,1.0,1.23
GEOM_COUNT_EVENTS_PBRS,227,1,1499,100,1.0,0.87
GEOM_COUNT_EVENTS_PBRS,227,1,1599,100,1.0,1.27
GEOM_COUNT_EVENTS_PBRS,227,1,1699,100,1.0,0.92
GEOM_COUNT_EVENTS_PBRS,227,1,1799,100,1.0,1.28
GEOM_COUNT_EVENTS_PBRS,227,1,1884,85,1.0,1.1529411764705881
GEOM_COUNT_EVENTS_PBRS,227,2,99,100,0.13,58.91
GEOM_COUNT_EVENTS_PBRS,227,2,199,100,0.94,14.7
GEOM_COUNT_EVENTS_PBRS,227,2,299,100,1.0,6.6
GEOM_COUNT_EVENTS_PBRS,227,2,399,100,1.0,4.84
GEOM_COUNT_EVENTS_PBRS,227,2,499,100,1.0,2.84
GEOM_COUNT_EVENTS_PBRS,227,2,599,100,0.99,2.65
GEOM_COUNT_EVENTS_PBRS,227,2,699,100,1.0,2.3
GEOM_COUNT_EVENTS_PBRS,227,2,799,100,1.0,1.96
GEOM_COUNT_EVENTS_PBRS,227,2,899,100,1.0,2.46
GEOM_COUNT_EVENTS_PBRS,227,2,999,100,1.0,1.7
GEOM_COUNT_EVENTS_PBRS,227,2,1099,100,1.0,1.29
GEOM_COUNT_EVENTS_PBRS,227,2,1199,100,1.0,1.04
GEOM_COUNT_EVENTS_PBRS,227,2,1299,100,1.0,1.25
GEOM_COUNT_EVENTS_PBRS,227,2,1399,100,1.0,1.69
GEOM_COUNT_EVENTS_PBRS,227,2,1499,100,1.0,1.11
GEOM_COUNT_EVENTS_PBRS,227,2,1599,100,1.0,1.0
GEOM_COUNT_EVENTS_PBRS,227,2,1699,100,1.0,1.29
GEOM_COUNT_EVENTS_PBRS,227,2,1799,100,1.0,0.82
GEOM_COUNT_EVENTS_PBRS,227,2,1894,95,1.0,1.2421052631578948
GEOM_COUNT_EVENTS_PBRS,227,3,99,100,0.16,59.09
GEOM_COUNT_EVENTS_PBRS,227,3,199,100,0.96,16.9
GEOM_COUNT_EVENTS_PBRS,227,3,299,100,1.0,6.68
GEOM_COUNT_EVENTS_PBRS,227,3,399,100,1.0,4.81
GEOM_COUNT_EVENTS_PBRS,227,3,499,100,1.0,3.59
GEOM_COUNT_EVENTS_PBRS,227,3,599,100,1.0,3.01
GEOM_COUNT_EVENTS_PBRS,227,3,699,100,1.0,2.27
GEOM_COUNT_EVENTS_PBRS,227,3,799,100,1.0,1.94
GEOM_COUNT_EVENTS_PBRS,227,3,899,100,1.0,2.7
GEOM_COUNT_EVENTS_PBRS,227,3,999,100,1.0,2.0
GEOM_COUNT_EVENTS_PBRS,227,3,1099,100,1.0,1.74
GEOM_COUNT_EVENTS_PBRS,227,3,1199,100,1.0,1.34
GEOM_COUNT_EVENTS_PBRS,227,3,1299,100,1.0,0.93
GEOM_COUNT_EVENTS_PBRS,227,3,1399,100,1.0,1.28
GEOM_COUNT_EVENTS_PBRS,227,3,1499,100,1.0,1.24
GEOM_COUNT_EVENTS_PBRS,227,3,1599,100,1.0,0.85
GEOM_COUNT_EVENTS_PBRS,227,3,1699,100,1.0,0.99
GEOM_COUNT_EVENTS_PBRS,227,3,1799,100,1.0,1.02
GEOM_COUNT_EVENTS_PBRS,227,3,1867,68,1.0,1.2794117647058822
GEOM_COUNT_EVENTS_PBRS,227,4,99,100,0.12,59.17
GEOM_COUNT_EVENTS_PBRS,227,4,199,100,0.92,14.68
GEOM_COUNT_EVENTS_PBRS,227,4,299,100,1.0,6.35
GEOM_COUNT_EVENTS_PBRS,227,4,399,100,1.0,4.75
GEOM_COUNT_EVENTS_PBRS,227,4,499,100,1.0,3.37
GEOM_COUNT_EVENTS_PBRS,227,4,599,100,1.0,2.78
GEOM_COUNT_EVENTS_PBRS,227,4,699,100,1.0,2.31
GEOM_COUNT_EVENTS_PBRS,227,4,799,100,1.0,2.06
GEOM_COUNT_EVENTS_PBRS,227,4,899,100,1.0,2.2
GEOM_COUNT_EVENTS_PBRS,227,4,999,100,1.0,1.91
GEOM_COUNT_EVENTS_PBRS,227,4,1099,100,1.0,1.7
GEOM_COUNT_EVENTS_PBRS,227,4,1199,100,1.0,1.28
GEOM_COUNT_EVENTS_PBRS,227,4,1299,100,1.0,1.17
GEOM_COUNT_EVENTS_PBRS,227,4,1399,100,1.0,1.21
GEOM_COUNT_EVENTS_PBRS,227,4,1499,100,1.0,1.05
GEOM_COUNT_EVENTS_PBRS,227,4,1599,100,1.0,1.06
GEOM_COUNT_EVENTS_PBRS,227,4,1699,100,1.0,1.09
GEOM_COUNT_EVENTS_PBRS,227,4,1799,100,1.0,0.88
GEOM_COUNT_EVENTS_PBRS,227,4,1882,83,1.0,1.5903614457831325
GEOM_COUNT_EVENTS_PBRS,227,5,99,100,0.16,58.66
GEOM_COUNT_EVENTS_PBRS,227,5,199,100,0.93,15.89
GEOM_COUNT_EVENTS_PBRS,227,5,299,100,1.0,6.55
GEOM_COUNT_EVENTS_PBRS,227,5,399,100,1.0,4.93
GEOM_COUNT_EVENTS_PBRS,227,5,499,100,1.0,3.1
GEOM_COUNT_EVENTS_PBRS,227,5,599,100,1.0,3.04
GEOM_COUNT_EVENTS_PBRS,227,5,699,100,1.0,2.13
GEOM_COUNT_EVENTS_PBRS,227,5,799,100,1.0,2.38
GEOM_COUNT_EVENTS_PBRS,227,5,899,100,1.0,2.1
GEOM_COUNT_EVENTS_PBRS,227,5,999,100,0.99,2.61
GEOM_COUNT_EVENTS_PBRS,227,5,1099,100,1.0,1.14
GEOM_COUNT_EVENTS_PBRS,227,5,1199,100,1.0,1.09
GEOM_COUNT_EVENTS_PBRS,227,5,1299,100,0.99,1.47
GEOM_COUNT_EVENTS_PBRS,227,5,1399,100,1.0,1.63
GEOM_COUNT_EVENTS_PBRS,227,5,1499,100,1.0,1.07
GEOM_COUNT_EVENTS_PBRS,227,5,1599,100,1.0,0.77
GEOM_COUNT_EVENTS_PBRS,227,5,1699,100,1.0,1.3
GEOM_COUNT_EVENTS_PBRS,227,5,1799,100,1.0,1.29
GEOM_COUNT_EVENTS_PBRS,227,5,1863,64,1.0,1.40625
GEOM_COUNT_EVENTS_PBRS,227,6,99,100,0.11,59.92
GEOM_COUNT_EVENTS_PBRS,227,6,199,100,0.92,15.21
GEOM_COUNT_EVENTS_PBRS,227,6,299,100,0.98,7.89
GEOM_COUNT_EVENTS_PBRS,227,6,399,100,1.0,4.48
GEOM_COUNT_EVENTS_PBRS,227,6,499,100,1.0,3.25
GEOM_COUNT_EVENTS_PBRS,227,6,599,100,1.0,2.41
GEOM_COUNT_EVENTS_PBRS,227,6,699,100,1.0,3.08
GEOM_COUNT_EVENTS_PBRS,227,6,799,100,1.0,1.72
GEOM_COUNT_EVENTS_PBRS,227,6,899,100,1.0,2.02
GEOM_COUNT_EVENTS_PBRS,227,6,999,100,1.0,1.71
GEOM_COUNT_EVENTS_PBRS,227,6,1099,100,1.0,1.37
GEOM_COUNT_EVENTS_PBRS,227,6,1199,100,1.0,1.29
GEOM_COUNT_EVENTS_PBRS,227,6,1299,100,0.99,1.65
GEOM_COUNT_EVENTS_PBRS,227,6,1399,100,1.0,1.13
GEOM_COUNT_EVENTS_PBRS,227,6,1499,100,1.0,0.94
GEOM_COUNT_EVENTS_PBRS,227,6,1599,100,1.0,1.03
GEOM_COUNT_EVENTS_PBRS,227,6,1699,100,1.0,1.72
GEOM_COUNT_EVENTS_PBRS,227,6,1799,100,1.0,0.93
GEOM_COUNT_EVENTS_PBRS,227,6,1868,69,1.0,1.6376811594202898
GEOM_COUNT_EVENTS_PBRS,227,7,99,100,0.13,59.9
GEOM_COUNT_EVENTS_PBRS,227,7,199,100,0.97,15.07
GEOM_COUNT_EVENTS_PBRS,227,7,299,100,1.0,5.84
GEOM_COUNT_EVENTS_PBRS,227,7,399,100,1.0,4.86
GEOM_COUNT_EVENTS_PBRS,227,7,499,100,1.0,3.34
GEOM_COUNT_EVENTS_PBRS,227,7,599,100,1.0,2.92
GEOM_COUNT_EVENTS_PBRS,227,7,699,100,1.0,2.11
GEOM_COUNT_EVENTS_PBRS,227,7,799,100,1.0,1.85
GEOM_COUNT_EVENTS_PBRS,227,7,899,100,1.0,1.74
GEOM_COUNT_EVENTS_PBRS,227,7,999,100,1.0,2.1
GEOM_COUNT_EVENTS_PBRS,227,7,1099,100,1.0,1.47
GEOM_COUNT_EVENTS_PBRS,227,7,1199,100,1.0,1.14
GEOM_COUNT_EVENTS_PBRS,227,7,1299,100,1.0,1.01
GEOM_COUNT_EVENTS_PBRS,227,7,1399,100,1.0,1.07
GEOM_COUNT_EVENTS_PBRS,227,7,1499,100,1.0,1.7
GEOM_COUNT_EVENTS_PBRS,227,7,1599,100,1.0,1.52
GEOM_COUNT_EVENTS_PBRS,227,7,1699,100,1.0,1.87
GEOM_COUNT_EVENTS_PBRS,227,7,1799,100,1.0,1.17
GEOM_COUNT_EVENTS_PBRS,227,7,1874,75,1.0,1.44
GEOM_COUNT_EVENTS_PBRS,233,0,99,100,0.09,67.05
GEOM_COUNT_EVENTS_PBRS,233,0,199,100,0.93,15.64
GEOM_COUNT_EVENTS_PBRS,233,0,299,100,1.0,6.47
GEOM_COUNT_EVENTS_PBRS,233,0,399,100,1.0,4.24
GEOM_COUNT_EVENTS_PBRS,233,0,499,100,1.0,3.59
GEOM_COUNT_EVENTS_PBRS,233,0,599,100,1.0,2.57
GEOM_COUNT_EVENTS_PBRS,233,0,699,100,1.0,2.35
GEOM_COUNT_EVENTS_PBRS,233,0,799,100,1.0,2.09
GEOM_COUNT_EVENTS_PBRS,233,0,899,100,1.0,1.82
GEOM_COUNT_EVENTS_PBRS,233,0,999,100,1.0,1.74
GEOM_COUNT_EVENTS_PBRS,233,0,1099,100,1.0,1.37
GEOM_COUNT_EVENTS_PBRS,233,0,1199,100,1.0,1.24
GEOM_COUNT_EVENTS_PBRS,233,0,1299,100,1.0,1.31
GEOM_COUNT_EVENTS_PBRS,233,0,1399,100,1.0,0.95
GEOM_COUNT_EVENTS_PBRS,233,0,1499,100,1.0,1.55
GEOM_COUNT_EVENTS_PBRS,233,0,1599,100,1.0,0.98
GEOM_COUNT_EVENTS_PBRS,233,0,1699,100,1.0,1.15
GEOM_COUNT_EVENTS_PBRS,233,0,1799,100,1.0,1.47
GEOM_COUNT_EVENTS_PBRS,233,0,1869,70,1.0,1.3857142857142857
GEOM_COUNT_EVENTS_PBRS,233,1,99,100,0.1,66.41
GEOM_COUNT_EVENTS_PBRS,233,1,199,100,0.94,15.8
GEOM_COUNT_EVENTS_PBRS,233,1,299,100,1.0,5.97
GEOM_COUNT_EVENTS_PBRS,233,1,399,100,1.0,4.13
GEOM_COUNT_EVENTS_PBRS,233,1,499,100,1.0,3.18
GEOM_COUNT_EVENTS_PBRS,233,1,599,100,1.0,3.19
GEOM_COUNT_EVENTS_PBRS,233,1,699,100,1.0,2.48
GEOM_COUNT_EVENTS_PBRS,233,1,799,100,1.0,2.54
GEOM_COUNT_EVENTS_PBRS,233,1,899,100,1.0,1.79
GEOM_COUNT_EVENTS_PBRS,233,1,999,100,1.0,1.7
GEOM_COUNT_EVENTS_PBRS,233,1,1099,100,1.0,1.5
GEOM_COUNT_EVENTS_PBRS,233,1,1199,100,1.0,1.21
GEOM_COUNT_EVENTS_PBRS,233,1,1299,100,1.0,1.16
GEOM_COUNT_EVENTS_PBRS,233,1,1399,100,1.0,1.34
GEOM_COUNT_EVENTS_PBRS,233,1,1499,100,1.0,1.48
GEOM_COUNT_EVENTS_PBRS,233,1,1599,100,1.0,1.01
GEOM_COUNT_EVENTS_PBRS,233,1,1699,100,1.0,1.37
GEOM_COUNT_EVENTS_PBRS,233,1,1799,100,1.0,1.38
GEOM_COUNT_EVENTS_PBRS,233,1,1867,68,1.0,1.4558823529411764
GEOM_COUNT_EVENTS_PBRS,233,2,99,100,0.08,66.72
GEOM_COUNT_EVENTS_PBRS,233,2,199,100,0.96,16.37
GEOM_COUNT_EVENTS_PBRS,233,2,299,100,1.0,6.18
GEOM_COUNT_EVENTS_PBRS,233,2,399,100,1.0,4.59
GEOM_COUNT_EVENTS_PBRS,233,2,499,100,1.0,3.0
GEOM_COUNT_EVENTS_PBRS,233,2,599,100,1.0,2.67
GEOM_COUNT_EVENTS_PBRS,233,2,699,100,1.0,2.69
GEOM_COUNT_EVENTS_PBRS,233,2,799,100,1.0,2.92
GEOM_COUNT_EVENTS_PBRS,233,2,899,100,1.0,1.87
GEOM_COUNT_EVENTS_PBRS,233,2,999,100,1.0,1.68
GEOM_COUNT_EVENTS_PBRS,233,2,1099,100,1.0,1.14
GEOM_COUNT_EVENTS_PBRS,233,2,1199,100,1.0,1.63
GEOM_COUNT_EVENTS_PBRS,233,2,1299,100,1.0,1.19
GEOM_COUNT_EVENTS_PBRS,233,2,1399,100,1.0,1.05
GEOM_COUNT_EVENTS_PBRS,233,2,1499,100,1.0,1.13
GEOM_COUNT_EVENTS_PBRS,233,2,1599,100,0.99,2.22
GEOM_COUNT_EVENTS_PBRS,233,2,1699,100,1.0,1.39
GEOM_COUNT_EVENTS_PBRS,233,2,1799,100,1.0,1.18
GEOM_COUNT_EVENTS_PBRS,233,2,1864,65,1.0,1.2923076923076924
GEOM_COUNT_EVENTS_PBRS,233,3,99,100,0.08,66.77
GEOM_COUNT_EVENTS_PBRS,233,3,199,100,0.94,16.99
GEOM_COUNT_EVENTS_PBRS,233,3,299,100,1.0,5.88
