method,policy_seed,episode_id,family,profile,condition,success,steps,first_valid_object,final_valid_A,final_valid_B,first_loss_step,first_recovery_start_step,first_regrasp_step,invalid_action_count,object_switch_count,longest_identical_action_run,last_16_invalid_fraction,first_irreversible_error_step,primary_failure_class,secondary_failure_labels
GRAPH_FULL_PBRS,211,P2B_test_1203026_LONG_CHAIN128_A_VALID_B_LOSS_0,1203026,LONG_CHAIN128,A_VALID_B_LOSS,False,128,A,True,False,7,8,9,107,0,107,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,211,P2B_test_1203028_BASE64_TWO_LOSSES_0,1203028,BASE64,TWO_LOSSES,False,64,,False,False,5,6,7,49,0,30,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,211,P2B_test_1203028_LONG_CHAIN128_LATE_LOSS_0,1203028,LONG_CHAIN128,LATE_LOSS,False,128,,False,False,13,14,15,106,0,56,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,211,P2B_test_1203028_LONG_CHAIN128_TWO_LOSSES_0,1203028,LONG_CHAIN128,TWO_LOSSES,False,128,B,False,True,8,9,10,88,0,88,0.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,211,P2B_test_1203029_LONG_CHAIN128_A_VALID_B_LOSS_0,1203029,LONG_CHAIN128,A_VALID_B_LOSS,False,128,A,True,False,9,10,11,102,0,102,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203000_LONG_CHAIN128_B_VALID_A_LOSS_0,1203000,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,6,7,8,111,0,111,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203000_LONG_CHAIN128_TWO_LOSSES_0,1203000,LONG_CHAIN128,TWO_LOSSES,False,128,B,False,True,7,8,16,93,0,93,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203001_LONG_CHAIN128_FREE_ORDER_0,1203001,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,108,0,108,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203001_LONG_CHAIN128_A_STARTED_0,1203001,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,109,0,109,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203001_LONG_CHAIN128_INVALIDATE_FIRST_0,1203001,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,108,0,108,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203001_LONG_CHAIN128_LATE_LOSS_0,1203001,LONG_CHAIN128,LATE_LOSS,False,128,B,False,True,17,18,31,88,0,88,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203004_LONG_CHAIN128_B_VALID_A_LOSS_0,1203004,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,9,10,11,103,0,103,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203004_LONG_CHAIN128_TWO_LOSSES_0,1203004,LONG_CHAIN128,TWO_LOSSES,False,128,B,False,True,10,11,23,73,0,73,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203005_LONG_CHAIN128_LATE_LOSS_0,1203005,LONG_CHAIN128,LATE_LOSS,False,128,B,False,True,13,14,28,93,0,93,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203006_BASE64_B_VALID_A_LOSS_0,1203006,BASE64,B_VALID_A_LOSS,False,64,B,False,True,4,5,6,53,0,53,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203006_BASE64_LATE_LOSS_0,1203006,BASE64,LATE_LOSS,False,64,B,False,True,8,9,21,40,0,40,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203006_BASE64_TWO_LOSSES_0,1203006,BASE64,TWO_LOSSES,False,64,B,False,True,5,6,13,38,0,38,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203006_LONG_CHAIN128_FREE_ORDER_0,1203006,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,112,0,112,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203006_LONG_CHAIN128_A_STARTED_0,1203006,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,113,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203006_LONG_CHAIN128_INVALIDATE_FIRST_0,1203006,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,112,0,112,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203007_LONG_CHAIN128_LATE_LOSS_0,1203007,LONG_CHAIN128,LATE_LOSS,False,128,B,False,True,16,17,30,89,0,89,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203008_BASE64_FREE_ORDER_0,1203008,BASE64,FREE_ORDER,False,64,,False,False,,,,56,0,56,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203008_BASE64_A_STARTED_0,1203008,BASE64,A_STARTED,False,64,,False,False,,,,57,0,57,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203008_BASE64_INVALIDATE_FIRST_0,1203008,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,56,0,56,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203008_LONG_CHAIN128_FREE_ORDER_0,1203008,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,113,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203008_LONG_CHAIN128_A_STARTED_0,1203008,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,114,0,114,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203008_LONG_CHAIN128_INVALIDATE_FIRST_0,1203008,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,113,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203009_LONG_CHAIN128_FREE_ORDER_0,1203009,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,106,0,106,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203009_LONG_CHAIN128_A_STARTED_0,1203009,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,107,0,107,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203009_LONG_CHAIN128_B_STARTED_0,1203009,LONG_CHAIN128,B_STARTED,False,128,B,False,True,,,,87,0,87,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203009_LONG_CHAIN128_B_VALID_A_LOSS_0,1203009,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,9,10,11,102,0,102,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203009_LONG_CHAIN128_INVALIDATE_FIRST_0,1203009,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,106,0,106,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203009_LONG_CHAIN128_TWO_LOSSES_0,1203009,LONG_CHAIN128,TWO_LOSSES,False,128,B,False,True,11,12,23,76,0,76,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203011_BASE64_FREE_ORDER_0,1203011,BASE64,FREE_ORDER,False,64,,False,False,,,,59,0,59,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203011_BASE64_A_STARTED_0,1203011,BASE64,A_STARTED,False,64,,False,False,,,,60,0,60,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203011_BASE64_INVALIDATE_FIRST_0,1203011,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,59,0,59,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203011_LONG_CHAIN128_FREE_ORDER_0,1203011,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,119,0,119,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203011_LONG_CHAIN128_A_STARTED_0,1203011,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,120,0,120,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203011_LONG_CHAIN128_INVALIDATE_FIRST_0,1203011,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,119,0,119,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203013_LONG_CHAIN128_FREE_ORDER_0,1203013,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,112,0,112,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203013_LONG_CHAIN128_A_STARTED_0,1203013,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,113,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203013_LONG_CHAIN128_INVALIDATE_FIRST_0,1203013,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,112,0,112,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203015_BASE64_B_VALID_A_LOSS_0,1203015,BASE64,B_VALID_A_LOSS,False,64,B,False,True,4,5,6,53,0,53,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203015_BASE64_TWO_LOSSES_0,1203015,BASE64,TWO_LOSSES,False,64,B,False,True,5,6,12,39,0,39,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203015_LONG_CHAIN128_FREE_ORDER_0,1203015,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,112,0,112,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203015_LONG_CHAIN128_A_STARTED_0,1203015,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,113,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203015_LONG_CHAIN128_INVALIDATE_FIRST_0,1203015,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,112,0,112,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203016_LONG_CHAIN128_B_VALID_A_LOSS_0,1203016,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,7,8,9,108,0,108,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203016_LONG_CHAIN128_LATE_LOSS_0,1203016,LONG_CHAIN128,LATE_LOSS,False,128,B,False,True,14,15,33,88,0,88,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203016_LONG_CHAIN128_TWO_LOSSES_0,1203016,LONG_CHAIN128,TWO_LOSSES,False,128,B,False,True,8,9,19,86,0,86,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203017_LONG_CHAIN128_FREE_ORDER_0,1203017,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,116,0,116,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203017_LONG_CHAIN128_A_STARTED_0,1203017,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,117,0,117,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203017_LONG_CHAIN128_INVALIDATE_FIRST_0,1203017,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,116,0,116,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203018_LONG_CHAIN128_FREE_ORDER_0,1203018,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,110,0,110,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203018_LONG_CHAIN128_A_STARTED_0,1203018,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,111,0,111,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203018_LONG_CHAIN128_B_STARTED_0,1203018,LONG_CHAIN128,B_STARTED,False,128,B,False,True,,,,96,0,96,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203018_LONG_CHAIN128_INVALIDATE_FIRST_0,1203018,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,110,0,110,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203019_BASE64_FREE_ORDER_0,1203019,BASE64,FREE_ORDER,False,64,,False,False,,,,51,0,51,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203019_BASE64_A_STARTED_0,1203019,BASE64,A_STARTED,False,64,,False,False,,,,52,0,52,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203019_BASE64_INVALIDATE_FIRST_0,1203019,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,51,0,51,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203019_LONG_CHAIN128_FREE_ORDER_0,1203019,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,103,0,103,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203019_LONG_CHAIN128_A_STARTED_0,1203019,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,104,0,104,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203019_LONG_CHAIN128_INVALIDATE_FIRST_0,1203019,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,103,0,103,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203021_LONG_CHAIN128_LATE_LOSS_0,1203021,LONG_CHAIN128,LATE_LOSS,False,128,B,False,True,16,17,35,84,0,84,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_BASE64_FREE_ORDER_0,1203022,BASE64,FREE_ORDER,False,64,,False,False,,,,56,0,56,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_BASE64_A_STARTED_0,1203022,BASE64,A_STARTED,False,64,,False,False,,,,57,0,57,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_BASE64_B_STARTED_0,1203022,BASE64,B_STARTED,False,64,B,False,True,,,,45,0,45,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_BASE64_INVALIDATE_FIRST_0,1203022,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,56,0,56,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_LONG_CHAIN128_FREE_ORDER_0,1203022,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,113,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_LONG_CHAIN128_A_STARTED_0,1203022,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,114,0,114,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_LONG_CHAIN128_B_STARTED_0,1203022,LONG_CHAIN128,B_STARTED,False,128,B,False,True,,,,93,0,93,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203022_LONG_CHAIN128_INVALIDATE_FIRST_0,1203022,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,113,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
GRAPH_FULL_PBRS,223,P2B_test_1203023_BASE64_FREE_ORDER_0,1203023,BASE64,FREE_ORDER,False,64,,False,False,,,,50,0,50,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
