episode_id,method,signed_return,positive_weight_sum,n,nonzero_pos
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST_R1,1.0,1.0,259,1
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,UNORDERED_R1,1.0,1.3333333333333335,259,3
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,259,1
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,UNORDERED_VALID_COUNT,1.0,1.5,259,3
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.5,259,3
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.5,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.5,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.5,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.5,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,OLD_GLOBAL_PHI_DIAGNOSTIC,0.25,0.5,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED,0.0,0.0,139,0
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_COST_ONLY,0.3333333333333333,0.9166666666666665,139,5
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_WITHIN_PHI_ABLATION,0.34653215843626395,0.9298654917695971,139,21
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_POTENTIAL,0.3333333333333333,1.082525900431831,139,21
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST_R1,0.3333333333333333,0.6666666666666666,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST_R1,0.0,0.0,139,0
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_R1,0.3333333333333333,0.6666666666666666,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,139,0
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_VALID_COUNT,0.5,1.0,139,2
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.5,1.0,139,2
P1V5_F07_920007__R1_clean_transport_success,FULL_FROZEN,1.137842661666666,1.3045093283333327,67,11
P1V5_F07_920007__R1_clean_transport_success,GRAPH_COST_PHI,1.137842661666666,1.3045093283333327,67,11
P1V5_F07_920007__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.8333333333333333,67,3
P1V5_F07_920007__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.8333333333333333,67,3
P1V5_F07_920007__R1_clean_transport_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,1.3045093283333327,67,11
P1V5_F07_920007__R1_clean_transport_success,PAIRED_EVENT_BALANCED,0.0,0.0,67,0
P1V5_F07_920007__R1_clean_transport_success,V6_CAP_COST_ONLY,0.6666666666666666,0.8333333333333333,67,3
P1V5_F07_920007__R1_clean_transport_success,V6_CAP_WITHIN_PHI_ABLATION,0.6930645768027717,0.8597312434694384,67,11
P1V5_F07_920007__R1_clean_transport_success,V6_CAP_POTENTIAL,0.6666666666666666,0.9983851182958658,67,11
P1V5_F07_920007__R1_clean_transport_success,SPARSE_TERMINAL,1.0,1.0,67,1
P1V5_F07_920007__R1_clean_transport_success,UNORDERED_VALID_COUNT,1.0,1.0,67,1
P1V5_F07_920007__R1_clean_transport_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,67,1
P1V5_F07_920007__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.8993291257466316,1.5659957924132981,117,24
P1V5_F07_920007__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.8993291257466316,1.5659957924132981,117,24
P1V5_F07_920007__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333335,117,5
P1V5_F07_920007__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F07_920007__R2_loss_at_40pct_recover_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666665,2.025342227956936,117,24
P1V5_F07_920007__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED,0.0,1.0,117,1
P1V5_F07_920007__R2_loss_at_40pct_recover_success,V6_CAP_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F07_920007__R2_loss_at_40pct_recover_success,V6_CAP_WITHIN_PHI_ABLATION,0.7442202180910497,1.4108868847577163,117,23
P1V5_F07_920007__R2_loss_at_40pct_recover_success,V6_CAP_POTENTIAL,0.6666666666666665,1.5640022717876296,117,23
P1V5_F07_920007__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117,1
P1V5_F07_920007__R2_loss_at_40pct_recover_success,UNORDERED_VALID_COUNT,1.0,1.0,117,1
P1V5_F07_920007__R2_loss_at_40pct_recover_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,2.0,117,2
P1V5_F07_920007__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.0824163738408767,1.7490830405075433,117,24
P1V5_F07_920007__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.0824163738408767,1.7490830405075433,117,24
P1V5_F07_920007__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333335,117,5
P1V5_F07_920007__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F07_920007__R3_loss_at_80pct_recover_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,2.220380355325462,117,24
P1V5_F07_920007__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED,0.0,1.0,117,1
P1V5_F07_920007__R3_loss_at_80pct_recover_success,V6_CAP_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F07_920007__R3_loss_at_80pct_recover_success,V6_CAP_WITHIN_PHI_ABLATION,0.8052497127989974,1.471916379465664,117,23
P1V5_F07_920007__R3_loss_at_80pct_recover_success,V6_CAP_POTENTIAL,0.6666666666666666,1.6290154198139646,117,23
P1V5_F07_920007__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117,1
P1V5_F07_920007__R3_loss_at_80pct_recover_success,UNORDERED_VALID_COUNT,1.0,1.0,117,1
P1V5_F07_920007__R3_loss_at_80pct_recover_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,2.0,117,2
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.4328769654604006,3.825584695339613,289,57
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.4328769654604006,3.825584695339613,289,57
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.0,289,13
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,4.222039083196053,289,55
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.9220706986634972,3.2751956311251273,289,56
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,V6_CAP_POTENTIAL,0.6666666666666665,3.518454221262904,289,56
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,1.0,289,1
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,UNORDERED_VALID_COUNT,1.0,1.0,289,1
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,4.0,289,4
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.7333684327195857,4.477746725097003,289,57
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.7333684327195857,4.477746725097003,289,57
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.3333333333333335,289,13
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,5.226000936876641,289,55
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,1.022235197293341,3.7148059140750593,289,56
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,V6_CAP_POTENTIAL,0.6666666666666665,3.9154097335246725,289,56
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,3.0,3.0,289,3
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,UNORDERED_VALID_COUNT,1.0,3.0,289,3
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,6.0,289,6
P1V5_F07_920007__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.8095996383086487,3.035640701521195,255,43
P1V5_F07_920007__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.8095996383086487,3.035640701521195,255,43
P1V5_F07_920007__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333334,2.5,255,12
P1V5_F07_920007__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333334,2.5,255,12
P1V5_F07_920007__R6_three_closed_cycles_then_stop,OLD_GLOBAL_PHI_DIAGNOSTIC,0.5405526161192018,3.4320950893776345,255,41
P1V5_F07_920007__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED,0.0,3.0,255,3
P1V5_F07_920007__R6_three_closed_cycles_then_stop,V6_CAP_COST_ONLY,0.3333333333333335,2.5,255,12
P1V5_F07_920007__R6_three_closed_cycles_then_stop,V6_CAP_WITHIN_PHI_ABLATION,0.4920887149160524,2.678546980711016,255,42
P1V5_F07_920007__R6_three_closed_cycles_then_stop,V6_CAP_POTENTIAL,0.4024057687370383,2.9218055708487927,255,42
P1V5_F07_920007__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255,0
P1V5_F07_920007__R6_three_closed_cycles_then_stop,UNORDERED_VALID_COUNT,0.0,0.0,255,0
P1V5_F07_920007__R6_three_closed_cycles_then_stop,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,3.0,255,3
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,0.0276858250472522,0.5276858250472523,57,13
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,0.0276858250472522,0.5276858250472523,57,13
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.16666666666666669,0.5276858250472523,57,13
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED,-1.0,0.0,57,0
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,V6_CAP_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,V6_CAP_WITHIN_PHI_ABLATION,-0.10188319057502467,0.39811680942497535,57,12
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,V6_CAP_POTENTIAL,-0.1666666666666668,0.39811680942497535,57,12
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57,0
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,UNORDERED_VALID_COUNT,0.0,0.0,57,0
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,-1.0,0.0,57,0
P1V5_F07_920007__R8_commanded_release,FULL_FROZEN,0.16666666666666663,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,GRAPH_COST_PHI,0.16666666666666663,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,GRAPH_COST_DEBT,0.16666666666666663,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,GRAPH_COST_ONLY,0.16666666666666663,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,OLD_GLOBAL_PHI_DIAGNOSTIC,0.16666666666666663,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,PAIRED_EVENT_BALANCED,0.0,0.0,41,0
P1V5_F07_920007__R8_commanded_release,V6_CAP_COST_ONLY,0.0,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,V6_CAP_WITHIN_PHI_ABLATION,0.0,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,V6_CAP_POTENTIAL,0.0,0.16666666666666663,41,1
P1V5_F07_920007__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41,0
P1V5_F07_920007__R8_commanded_release,UNORDERED_VALID_COUNT,0.0,0.0,41,0
P1V5_F07_920007__R8_commanded_release,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,0.0,41,0
