split,family,motif,slot,fallback_initial,left_error,right_error,structure_hash_left,structure_hash_right,parameter_hash
development,1301005,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c957340fc6d8b219643d0d12359ad7816bdef3ce5d435813d5e31d00874637ec
development,1301005,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c957340fc6d8b219643d0d12359ad7816bdef3ce5d435813d5e31d00874637ec
development,1301005,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c957340fc6d8b219643d0d12359ad7816bdef3ce5d435813d5e31d00874637ec
development,1301005,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c957340fc6d8b219643d0d12359ad7816bdef3ce5d435813d5e31d00874637ec
development,1301005,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c957340fc6d8b219643d0d12359ad7816bdef3ce5d435813d5e31d00874637ec
development,1301006,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301006,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,26c3401f1fc8477294d16e9360ed776bf620288e23db4673b8d622b633a0f3e7
development,1301007,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301007,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3e7027465c97abf99c44724fcb3e5d94baf174512bdd4b99bbd87c9b1d1ac5b7
development,1301008,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301008,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,d924ba515da2edc9292e696ecf22c64b53cc364d172c03f55f50daa5424f1f1d
development,1301009,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301009,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c362a7cbce134c3e377fcd6488b8c09d50faca115d2378de8afcb8b456bdce68
development,1301010,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301010,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,e6b160f2cd6ecf4532c1a0049a6932687861c4458c4d560775de0836d6e977da
development,1301011,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3d4ac344fbc3f887edb027509c9fa3e61f32f56d33123a1e5140595629fde577
development,1301011,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3d4ac344fbc3f887edb027509c9fa3e61f32f56d33123a1e5140595629fde577
development,1301011,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3d4ac344fbc3f887edb027509c9fa3e61f32f56d33123a1e5140595629fde577
development,1301011,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3d4ac344fbc3f887edb027509c9fa3e61f32f56d33123a1e5140595629fde577
development,1301011,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3d4ac344fbc3f887edb027509c9fa3e61f32f56d33123a1e5140595629fde577
development,1301011,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3d4ac344fbc3f887edb027509c9fa3e61f32f56d33123a1e5140595629fde577
development,1301011,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,3d4ac344fbc3f887edb027509c9fa3e61f32f56d33123a1e5140595629fde577
