rollout_id,source_capture_order,candidate_capture_order,time,synthetic_duplicate,fault_role,jpeg_sha256
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,33,33,1.500000000000001,False,,06efd80d4477a6a5e59e550147be46c6fbbcb802261da689dd3f9b4deade684d
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,34,34,1.5500000000000012,False,,ea4e49842b0ac7576d202dafb719f0647bff79a5d27760006235fe7f6869ece4
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,35,35,1.6000000000000012,False,,e43b32ecbd7c0ed1866ced232205330bf26d1d955f397713ba17d6d8c6ab7f5c
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,36,36,1.6500000000000012,False,,8ff7d2dd5547fb3f761340252b4082083b237de2bfe2beebdd780f7811a7c352
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,37,37,1.7000000000000013,False,,f918604f2eb6879216878e0a56a3f6dcf29076e3e92afada9c8dd5ab9983217e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,38,38,1.7500000000000013,False,,3d29cd008d1370af0c6c506b6a9959b3416db7ec6f54bbd0bdaa259f36e80a15
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,39,39,1.8000000000000014,False,,9814f81f4418d42853b9671aa74d37586768e6b1fb3c5fd5d12a65afaa1fbc12
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,40,40,1.8200000000000014,False,,1fda646a1e225284fd0bf3989a110eb233df03c26edc2fec1457137408dd5d9f
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,41,41,1.8500000000000014,False,,8766ffa9e2596a04f5cb755731f43d38100b3c5e129b2336ac7ff38be9724315
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,42,42,1.9000000000000015,False,,bb530c8ea1545f203b7f01f3135c3894abe9dbf55df4bc6f99afe119c4a74e00
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,43,43,1.9500000000000015,False,,e8eb298e623a20a712d83b454d2f8e05fca6190ac3562f174c1f51381abd19ea
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,44,44,2.0000000000000013,False,,a5b92b7e506752ea6f951f8ad09cbb9525aab7b398d200cc1555a9eda030cf1e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,45,45,2.020000000000001,False,,92f3c41a55bcae95c8d24832f61d266f64da970dc61cdbaa86064257dcd8dd7a
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,46,46,2.0500000000000003,False,,a5b92b7e506752ea6f951f8ad09cbb9525aab7b398d200cc1555a9eda030cf1e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,47,47,2.099999999999999,False,,ef41a7f6b9edb55f84bccf6b9c7f9274bebc8428ed6b0bab68cd2dbca5ba2f39
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,48,48,2.149999999999998,False,,a5b92b7e506752ea6f951f8ad09cbb9525aab7b398d200cc1555a9eda030cf1e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,49,49,2.199999999999997,False,,948cad6c1926f21b71cb0b738e67481599a5633edbe76d650b26d42693c7fb6b
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,50,50,2.249999999999996,False,,948cad6c1926f21b71cb0b738e67481599a5633edbe76d650b26d42693c7fb6b
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,51,51,2.299999999999995,False,,6b3dffac9fc126c68ac5e4f27d72c8a34ddf81057d6aa4b2a6de078f02d9f46e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,52,52,2.349999999999994,False,,44e320726ec468ab9b4c8a74e3e1726de75ebcbdddb57235975ab2b5384285cb
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,53,53,2.399999999999993,False,,5301ef8b337732cac5a9580dfccaf5043f5c4a0e9d1e56dbad862576e5be6b74
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,54,54,2.4499999999999917,False,,44e320726ec468ab9b4c8a74e3e1726de75ebcbdddb57235975ab2b5384285cb
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,55,55,2.4999999999999907,False,,5301ef8b337732cac5a9580dfccaf5043f5c4a0e9d1e56dbad862576e5be6b74
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,56,56,2.5499999999999896,False,,cba8969723ec4db28d737730f7fb2579d96da76102bf89dd46b151231181af9c
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,57,57,2.5999999999999885,False,,45cb51facd378dce1c18ee53093f0b9519606cf310d64b6cdd56e6562ab9fc1e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,58,58,2.6499999999999875,False,,06b8142019df93632b71c1f6c540239d6187363c7754c65d13183bf11f0db272
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,59,59,2.6999999999999864,False,,4ce4d077b2f9f407742062788231dad66a2952ca71b9ed37c4553ab3f80602af
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,60,60,2.7499999999999853,False,,3a8bdd1363d3734490ae50bac99b558c99b6c3135f739cc6b148529660f2ca6e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,61,61,2.7999999999999843,False,,51005b0146570ef5d0548950c3152960ad50b470f68b824a2bb8ac6201fe27a3
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,62,62,2.849999999999983,False,,db8645a8debd105e7b1578198dbc906b48d8180b803e91f9e1c5033869c389e7
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,63,63,2.899999999999982,False,,e97a07c2957336cb0dbf8ca32e636345b8dde46dd67308bf10356a5ccbbd9fac
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,64,64,2.949999999999981,False,,da93c15389c6f67bc71f1bf1c23e158039d5aa2255e0b4bbb4d7bda4b9ff1c88
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,65,65,2.99999999999998,False,,367244f1df3a0461147b04c1f8925780265fbe9110e05f17661c5f1b703ec11e
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,66,66,3.0199999999999796,False,,367244f1df3a0461147b04c1f8925780265fbe9110e05f17661c5f1b703ec11e
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,0,0,0.0,False,,86f8c4563d16ebaecc56cc7e76c62ada6128772c5fb9367644bb99bedb12d8dc
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,1,1,0.05,False,,e61f6249e44620e61c3e071d015ca329f177a3089ddef8e4c5c1fc2d78c7392a
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,2,2,0.09999999999999999,False,,95be33b093a37dfccd77f762992bbf0c5ebc5a38dd64f0004ef6d8594ac953a5
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,3,3,0.15,False,,5c0aeeba714a80f0d377f0a9f0629e05092aaff6bf66a1ba16e27f2e92ab608b
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,4,4,0.20000000000000004,False,,64c30cef9767b95f30635138870c60a4372d17f1825948050526dd1346aedd2a
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,5,5,0.20000000000000004,False,,64c30cef9767b95f30635138870c60a4372d17f1825948050526dd1346aedd2a
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,6,6,0.25000000000000006,False,,05c603c04bbc47044a9136a4eb4a06b0d66fb5686537755999d03e1f55e1b780
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,7,7,0.3000000000000001,False,,c1b8f95e6f4f59f43825fda101d0d8ed57a16b0682ad4377dfb7194f1793a45b
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,8,8,0.3000000000000001,False,,c1b8f95e6f4f59f43825fda101d0d8ed57a16b0682ad4377dfb7194f1793a45b
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,9,9,0.35000000000000014,False,,1614b8091cd8bd8dd21c2ae0f8851ee9ee03265665379aab492f23ccc395a494
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,10,10,0.4000000000000002,False,,0338b91edd24e5653bc5202db2f577cc4df4dd211fb738c3bf142d4ba445ecf6
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,11,11,0.45000000000000023,False,,d797fb5a11443c0b44080b7647117b0e740d395dc61c099da661823ea84cc334
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,12,12,0.5000000000000002,False,,cda32b46cafa8d549fb68fecbf8ccf26aba527751c0e4d332bd0053753c55e20
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,13,13,0.5000000000000002,False,,cda32b46cafa8d549fb68fecbf8ccf26aba527751c0e4d332bd0053753c55e20
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,14,14,0.5500000000000003,False,,4636409d907b85e331cd47b12f47d7ef2462953cee784b8de78b0d1adb95d429
L2RAR2_R22_CANON_00_890000__T1_transport_stable_clean,15,15,0.6000000000000003,False,,9df4bb91b4faa592ddac571b928456021dfd0b7ff43d34067d91ee77daa8cd63
