episode_id,from_cluster_id,from_end_t,from_segment_id,root_family_id,source_type,split,to_cluster_id,to_segment_id,to_start_t,transition_index
formal_u2_family_007_r02,1,7,formal_u2_family_007_r02_s01,u2_family_007,train_only_observed_transition,train,1,formal_u2_family_007_r02_s02,8,1
formal_u2_family_007_r02,1,10,formal_u2_family_007_r02_s02,u2_family_007,train_only_observed_transition,train,1,formal_u2_family_007_r02_s03,11,2
formal_u2_family_007_r02,1,13,formal_u2_family_007_r02_s03,u2_family_007,train_only_observed_transition,train,6,formal_u2_family_007_r02_s04,14,3
formal_u2_family_007_r02,6,22,formal_u2_family_007_r02_s04,u2_family_007,train_only_observed_transition,train,2,formal_u2_family_007_r02_s05,23,4
formal_u2_family_007_r03,3,2,formal_u2_family_007_r03_s00,u2_family_007,train_only_observed_transition,train,8,formal_u2_family_007_r03_s01,3,0
formal_u2_family_007_r03,8,5,formal_u2_family_007_r03_s01,u2_family_007,train_only_observed_transition,train,1,formal_u2_family_007_r03_s02,6,1
formal_u2_family_007_r03,1,8,formal_u2_family_007_r03_s02,u2_family_007,train_only_observed_transition,train,1,formal_u2_family_007_r03_s03,9,2
formal_u2_family_007_r03,1,14,formal_u2_family_007_r03_s03,u2_family_007,train_only_observed_transition,train,6,formal_u2_family_007_r03_s04,15,3
formal_u2_family_007_r03,6,25,formal_u2_family_007_r03_s04,u2_family_007,train_only_observed_transition,train,2,formal_u2_family_007_r03_s05,26,4
formal_u2_family_007_r04,3,2,formal_u2_family_007_r04_s00,u2_family_007,train_only_observed_transition,train,8,formal_u2_family_007_r04_s01,3,0
formal_u2_family_007_r04,8,5,formal_u2_family_007_r04_s01,u2_family_007,train_only_observed_transition,train,1,formal_u2_family_007_r04_s02,6,1
formal_u2_family_007_r04,1,13,formal_u2_family_007_r04_s02,u2_family_007,train_only_observed_transition,train,6,formal_u2_family_007_r04_s03,14,2
formal_u2_family_007_r04,6,22,formal_u2_family_007_r04_s03,u2_family_007,train_only_observed_transition,train,2,formal_u2_family_007_r04_s04,23,3
formal_u2_family_007_r05,3,2,formal_u2_family_007_r05_s00,u2_family_007,train_only_observed_transition,train,8,formal_u2_family_007_r05_s01,3,0
formal_u2_family_007_r05,8,5,formal_u2_family_007_r05_s01,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s02,6,1
formal_u2_family_007_r05,0,8,formal_u2_family_007_r05_s02,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s03,9,2
formal_u2_family_007_r05,0,11,formal_u2_family_007_r05_s03,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s04,12,3
formal_u2_family_007_r05,0,14,formal_u2_family_007_r05_s04,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s05,15,4
formal_u2_family_007_r05,0,17,formal_u2_family_007_r05_s05,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s06,18,5
formal_u2_family_007_r05,0,20,formal_u2_family_007_r05_s06,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s07,21,6
formal_u2_family_007_r05,0,23,formal_u2_family_007_r05_s07,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s08,24,7
formal_u2_family_007_r05,0,26,formal_u2_family_007_r05_s08,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s09,27,8
formal_u2_family_007_r05,0,29,formal_u2_family_007_r05_s09,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s10,30,9
formal_u2_family_007_r05,0,32,formal_u2_family_007_r05_s10,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s11,33,10
formal_u2_family_007_r05,0,36,formal_u2_family_007_r05_s11,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s12,37,11
formal_u2_family_007_r05,0,39,formal_u2_family_007_r05_s12,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s13,40,12
formal_u2_family_007_r05,0,42,formal_u2_family_007_r05_s13,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s14,43,13
formal_u2_family_007_r05,0,45,formal_u2_family_007_r05_s14,u2_family_007,train_only_observed_transition,train,0,formal_u2_family_007_r05_s15,46,14
formal_u2_family_008_r00,3,2,formal_u2_family_008_r00_s00,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r00_s01,3,0
formal_u2_family_008_r00,1,5,formal_u2_family_008_r00_s01,u2_family_008,train_only_observed_transition,train,8,formal_u2_family_008_r00_s02,6,1
formal_u2_family_008_r00,8,8,formal_u2_family_008_r00_s02,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r00_s03,9,2
formal_u2_family_008_r00,1,16,formal_u2_family_008_r00_s03,u2_family_008,train_only_observed_transition,train,6,formal_u2_family_008_r00_s04,17,3
formal_u2_family_008_r00,6,23,formal_u2_family_008_r00_s04,u2_family_008,train_only_observed_transition,train,2,formal_u2_family_008_r00_s05,24,4
formal_u2_family_008_r01,3,2,formal_u2_family_008_r01_s00,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r01_s01,3,0
formal_u2_family_008_r01,1,5,formal_u2_family_008_r01_s01,u2_family_008,train_only_observed_transition,train,8,formal_u2_family_008_r01_s02,6,1
formal_u2_family_008_r01,8,8,formal_u2_family_008_r01_s02,u2_family_008,train_only_observed_transition,train,6,formal_u2_family_008_r01_s03,9,2
formal_u2_family_008_r01,6,23,formal_u2_family_008_r01_s03,u2_family_008,train_only_observed_transition,train,2,formal_u2_family_008_r01_s04,24,3
formal_u2_family_008_r02,3,2,formal_u2_family_008_r02_s00,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r02_s01,3,0
formal_u2_family_008_r02,1,5,formal_u2_family_008_r02_s01,u2_family_008,train_only_observed_transition,train,8,formal_u2_family_008_r02_s02,6,1
formal_u2_family_008_r02,8,8,formal_u2_family_008_r02_s02,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r02_s03,9,2
formal_u2_family_008_r02,1,16,formal_u2_family_008_r02_s03,u2_family_008,train_only_observed_transition,train,6,formal_u2_family_008_r02_s04,17,3
formal_u2_family_008_r02,6,25,formal_u2_family_008_r02_s04,u2_family_008,train_only_observed_transition,train,2,formal_u2_family_008_r02_s05,26,4
formal_u2_family_008_r03,3,2,formal_u2_family_008_r03_s00,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r03_s01,3,0
formal_u2_family_008_r03,1,5,formal_u2_family_008_r03_s01,u2_family_008,train_only_observed_transition,train,8,formal_u2_family_008_r03_s02,6,1
formal_u2_family_008_r03,8,8,formal_u2_family_008_r03_s02,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r03_s03,9,2
formal_u2_family_008_r03,1,16,formal_u2_family_008_r03_s03,u2_family_008,train_only_observed_transition,train,6,formal_u2_family_008_r03_s04,17,3
formal_u2_family_008_r03,6,23,formal_u2_family_008_r03_s04,u2_family_008,train_only_observed_transition,train,2,formal_u2_family_008_r03_s05,24,4
formal_u2_family_008_r04,3,2,formal_u2_family_008_r04_s00,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r04_s01,3,0
formal_u2_family_008_r04,1,5,formal_u2_family_008_r04_s01,u2_family_008,train_only_observed_transition,train,8,formal_u2_family_008_r04_s02,6,1
formal_u2_family_008_r04,8,8,formal_u2_family_008_r04_s02,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r04_s03,9,2
formal_u2_family_008_r04,1,16,formal_u2_family_008_r04_s03,u2_family_008,train_only_observed_transition,train,6,formal_u2_family_008_r04_s04,17,3
formal_u2_family_008_r04,6,25,formal_u2_family_008_r04_s04,u2_family_008,train_only_observed_transition,train,2,formal_u2_family_008_r04_s05,26,4
formal_u2_family_008_r05,3,2,formal_u2_family_008_r05_s00,u2_family_008,train_only_observed_transition,train,1,formal_u2_family_008_r05_s01,3,0
formal_u2_family_008_r05,1,5,formal_u2_family_008_r05_s01,u2_family_008,train_only_observed_transition,train,8,formal_u2_family_008_r05_s02,6,1
formal_u2_family_008_r05,8,8,formal_u2_family_008_r05_s02,u2_family_008,train_only_observed_transition,train,6,formal_u2_family_008_r05_s03,9,2
formal_u2_family_008_r05,6,22,formal_u2_family_008_r05_s03,u2_family_008,train_only_observed_transition,train,2,formal_u2_family_008_r05_s04,23,3
formal_u2_family_009_r00,3,2,formal_u2_family_009_r00_s00,u2_family_009,train_only_observed_transition,train,1,formal_u2_family_009_r00_s01,3,0
formal_u2_family_009_r00,1,12,formal_u2_family_009_r00_s01,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r00_s02,13,1
formal_u2_family_009_r00,6,21,formal_u2_family_009_r00_s02,u2_family_009,train_only_observed_transition,train,2,formal_u2_family_009_r00_s03,22,2
formal_u2_family_009_r01,3,2,formal_u2_family_009_r01_s00,u2_family_009,train_only_observed_transition,train,1,formal_u2_family_009_r01_s01,3,0
formal_u2_family_009_r01,1,8,formal_u2_family_009_r01_s01,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r01_s02,9,1
formal_u2_family_009_r01,6,19,formal_u2_family_009_r01_s02,u2_family_009,train_only_observed_transition,train,2,formal_u2_family_009_r01_s03,20,2
formal_u2_family_009_r02,3,2,formal_u2_family_009_r02_s00,u2_family_009,train_only_observed_transition,train,1,formal_u2_family_009_r02_s01,3,0
formal_u2_family_009_r02,1,8,formal_u2_family_009_r02_s01,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r02_s02,9,1
formal_u2_family_009_r02,6,13,formal_u2_family_009_r02_s02,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r02_s03,14,2
formal_u2_family_009_r02,6,22,formal_u2_family_009_r02_s03,u2_family_009,train_only_observed_transition,train,2,formal_u2_family_009_r02_s04,23,3
formal_u2_family_009_r03,3,2,formal_u2_family_009_r03_s00,u2_family_009,train_only_observed_transition,train,1,formal_u2_family_009_r03_s01,3,0
formal_u2_family_009_r03,1,11,formal_u2_family_009_r03_s01,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r03_s02,12,1
formal_u2_family_009_r03,6,14,formal_u2_family_009_r03_s02,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r03_s03,15,2
formal_u2_family_009_r03,6,21,formal_u2_family_009_r03_s03,u2_family_009,train_only_observed_transition,train,2,formal_u2_family_009_r03_s04,22,3
formal_u2_family_009_r04,3,2,formal_u2_family_009_r04_s00,u2_family_009,train_only_observed_transition,train,1,formal_u2_family_009_r04_s01,3,0
formal_u2_family_009_r04,1,13,formal_u2_family_009_r04_s01,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r04_s02,14,1
formal_u2_family_009_r04,6,22,formal_u2_family_009_r04_s02,u2_family_009,train_only_observed_transition,train,2,formal_u2_family_009_r04_s03,23,2
formal_u2_family_009_r05,3,2,formal_u2_family_009_r05_s00,u2_family_009,train_only_observed_transition,train,1,formal_u2_family_009_r05_s01,3,0
formal_u2_family_009_r05,1,11,formal_u2_family_009_r05_s01,u2_family_009,train_only_observed_transition,train,6,formal_u2_family_009_r05_s02,12,1
formal_u2_family_009_r05,6,22,formal_u2_family_009_r05_s02,u2_family_009,train_only_observed_transition,train,2,formal_u2_family_009_r05_s03,23,2
formal_u2_family_010_r00,3,2,formal_u2_family_010_r00_s00,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r00_s01,3,0
formal_u2_family_010_r00,5,5,formal_u2_family_010_r00_s01,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r00_s02,6,1
formal_u2_family_010_r01,3,2,formal_u2_family_010_r01_s00,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r01_s01,3,0
formal_u2_family_010_r01,5,5,formal_u2_family_010_r01_s01,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r01_s02,6,1
formal_u2_family_010_r02,3,2,formal_u2_family_010_r02_s00,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r02_s01,3,0
formal_u2_family_010_r02,5,5,formal_u2_family_010_r02_s01,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r02_s02,6,1
formal_u2_family_010_r03,3,2,formal_u2_family_010_r03_s00,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r03_s01,3,0
formal_u2_family_010_r03,5,5,formal_u2_family_010_r03_s01,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r03_s02,6,1
formal_u2_family_010_r04,3,2,formal_u2_family_010_r04_s00,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r04_s01,3,0
formal_u2_family_010_r04,5,5,formal_u2_family_010_r04_s01,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r04_s02,6,1
formal_u2_family_010_r05,3,2,formal_u2_family_010_r05_s00,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r05_s01,3,0
formal_u2_family_010_r05,5,5,formal_u2_family_010_r05_s01,u2_family_010,train_only_observed_transition,train,5,formal_u2_family_010_r05_s02,6,1
formal_u2_family_011_r00,10,10,formal_u2_family_011_r00_s00,u2_family_011,train_only_observed_transition,train,5,formal_u2_family_011_r00_s01,11,0
formal_u2_family_011_r00,5,13,formal_u2_family_011_r00_s01,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r00_s02,14,1
formal_u2_family_011_r00,1,16,formal_u2_family_011_r00_s02,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r00_s03,17,2
formal_u2_family_011_r00,1,19,formal_u2_family_011_r00_s03,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r00_s04,20,3
formal_u2_family_011_r00,6,29,formal_u2_family_011_r00_s04,u2_family_011,train_only_observed_transition,train,2,formal_u2_family_011_r00_s05,30,4
formal_u2_family_011_r01,10,9,formal_u2_family_011_r01_s00,u2_family_011,train_only_observed_transition,train,3,formal_u2_family_011_r01_s01,10,0
formal_u2_family_011_r01,3,12,formal_u2_family_011_r01_s01,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r01_s02,13,1
formal_u2_family_011_r01,1,17,formal_u2_family_011_r01_s02,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r01_s03,18,2
formal_u2_family_011_r01,6,28,formal_u2_family_011_r01_s03,u2_family_011,train_only_observed_transition,train,2,formal_u2_family_011_r01_s04,29,3
formal_u2_family_011_r02,10,9,formal_u2_family_011_r02_s00,u2_family_011,train_only_observed_transition,train,3,formal_u2_family_011_r02_s01,10,0
formal_u2_family_011_r02,3,12,formal_u2_family_011_r02_s01,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r02_s02,13,1
formal_u2_family_011_r02,1,17,formal_u2_family_011_r02_s02,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r02_s03,18,2
formal_u2_family_011_r02,6,22,formal_u2_family_011_r02_s03,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r02_s04,23,3
formal_u2_family_011_r02,6,30,formal_u2_family_011_r02_s04,u2_family_011,train_only_observed_transition,train,2,formal_u2_family_011_r02_s05,31,4
formal_u2_family_011_r03,10,9,formal_u2_family_011_r03_s00,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r03_s01,10,0
formal_u2_family_011_r03,1,12,formal_u2_family_011_r03_s01,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r03_s02,13,1
formal_u2_family_011_r03,1,18,formal_u2_family_011_r03_s02,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r03_s03,19,2
formal_u2_family_011_r03,6,28,formal_u2_family_011_r03_s03,u2_family_011,train_only_observed_transition,train,2,formal_u2_family_011_r03_s04,29,3
formal_u2_family_011_r04,10,10,formal_u2_family_011_r04_s00,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r04_s01,11,0
formal_u2_family_011_r04,1,13,formal_u2_family_011_r04_s01,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r04_s02,14,1
formal_u2_family_011_r04,1,16,formal_u2_family_011_r04_s02,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r04_s03,17,2
formal_u2_family_011_r04,6,20,formal_u2_family_011_r04_s03,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r04_s04,21,3
formal_u2_family_011_r04,1,23,formal_u2_family_011_r04_s04,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r04_s05,24,4
formal_u2_family_011_r04,6,32,formal_u2_family_011_r04_s05,u2_family_011,train_only_observed_transition,train,2,formal_u2_family_011_r04_s06,33,5
formal_u2_family_011_r05,10,10,formal_u2_family_011_r05_s00,u2_family_011,train_only_observed_transition,train,5,formal_u2_family_011_r05_s01,11,0
formal_u2_family_011_r05,5,13,formal_u2_family_011_r05_s01,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r05_s02,14,1
formal_u2_family_011_r05,1,16,formal_u2_family_011_r05_s02,u2_family_011,train_only_observed_transition,train,1,formal_u2_family_011_r05_s03,17,2
formal_u2_family_011_r05,1,19,formal_u2_family_011_r05_s03,u2_family_011,train_only_observed_transition,train,6,formal_u2_family_011_r05_s04,20,3
formal_u2_family_011_r05,6,30,formal_u2_family_011_r05_s04,u2_family_011,train_only_observed_transition,train,2,formal_u2_family_011_r05_s05,31,4
formal_u2_family_012_r00,3,2,formal_u2_family_012_r00_s00,u2_family_012,train_only_observed_transition,train,5,formal_u2_family_012_r00_s01,3,0
formal_u2_family_012_r00,5,5,formal_u2_family_012_r00_s01,u2_family_012,train_only_observed_transition,train,4,formal_u2_family_012_r00_s02,6,1
formal_u2_family_012_r00,4,15,formal_u2_family_012_r00_s02,u2_family_012,train_only_observed_transition,train,9,formal_u2_family_012_r00_s03,16,2
formal_u2_family_012_r00,9,18,formal_u2_family_012_r00_s03,u2_family_012,train_only_observed_transition,train,9,formal_u2_family_012_r00_s04,19,3
